t,EnsembleRandomUpdateAll,eAnnealing,UCB1,Random,eGreedy0.1,Naive3,Softmax0.1,EXP30.5,EnsembleEAnnealingUpdateAll,
2200,,0.0495454545455,0.0359090909091,0.045,0.0472727272727,,0.0545454545455,0.0509090909091,0.0472727272727,
2300,,0.0508695652174,0.035652173913,0.0447826086957,0.0469565217391,,0.0547826086957,0.0504347826087,0.0478260869565,
2400,,0.0508333333333,0.035,0.0454166666667,0.0475,,0.0541666666667,0.0516666666667,0.0475,
2500,,0.0504,0.0364,0.0468,0.048,,0.0532,0.0512,0.048,
2600,,0.0511538461538,0.0369230769231,0.0465384615385,0.0469230769231,,0.0542307692308,0.05,0.0480769230769,
2700,,0.0496296296296,0.0377777777778,0.0466666666667,0.0474074074074,,0.0533333333333,0.0503703703704,0.0485185185185,
2800,,0.0489285714286,0.0375,0.0453571428571,0.0471428571429,,0.0535714285714,0.0503571428571,0.0492857142857,
2900,,0.0489655172414,0.0368965517241,0.0451724137931,0.0465517241379,,0.0531034482759,0.0510344827586,0.0489655172414,
3000,,0.0486666666667,0.0366666666667,0.0446666666667,0.0476666666667,,0.053,0.0513333333333,0.0486666666667,
3100,,0.0496774193548,0.0358064516129,0.0448387096774,0.0464516129032,,0.0522580645161,0.0506451612903,0.0496774193548,
3200,,0.04875,0.035,0.045625,0.04625,,0.053125,0.05,0.049375,
3300,,0.0487878787879,0.0357575757576,0.0457575757576,0.0472727272727,,0.0539393939394,0.049696969697,0.0487878787879,
3400,,0.0485294117647,0.0376470588235,0.045,0.0473529411765,,0.055,0.0497058823529,0.0485294117647,
3500,,0.048,0.0374285714286,0.0448571428571,0.0471428571429,,0.0554285714286,0.0488571428571,0.0482857142857,
3600,,0.0488888888889,0.0369444444444,0.0447222222222,0.0472222222222,,0.0558333333333,0.0486111111111,0.0483333333333,
3700,,0.0494594594595,0.037027027027,0.0437837837838,0.0478378378378,,0.0551351351351,0.0489189189189,0.0494594594595,
3800,,0.0486842105263,0.0368421052632,0.0439473684211,0.0476315789474,,0.0542105263158,0.0486842105263,0.0486842105263,
3900,,0.0482051282051,0.0374358974359,0.0433333333333,0.0479487179487,,0.0538461538462,0.0482051282051,0.0482051282051,
4000,,0.04775,0.038,0.043,0.0475,,0.055,0.0485,0.04825,
4100,,0.0480487804878,0.0382926829268,0.0429268292683,0.0473170731707,,0.0553658536585,0.0485365853659,0.0482926829268,
4200,,0.0478571428571,0.0380952380952,0.0435714285714,0.047380952381,,0.0552380952381,0.0480952380952,0.0483333333333,
4300,,0.0483720930233,0.0372093023256,0.043488372093,0.0483720930233,,0.0551162790698,0.0474418604651,0.0481395348837,
4400,,0.0477272727273,0.0368181818182,0.0431818181818,0.0475,,0.055,0.0470454545455,0.0481818181818,
4500,,0.0486666666667,0.0368888888889,0.0428888888889,0.0475555555556,,0.0553333333333,0.0462222222222,0.0486666666667,
4600,,0.049347826087,0.0365217391304,0.0423913043478,0.0471739130435,,0.0545652173913,0.0463043478261,0.0489130434783,
4700,,0.0495744680851,0.0365957446809,0.0423404255319,0.0468085106383,,0.0540425531915,0.046170212766,0.0489361702128,
4800,,0.049375,0.0360416666667,0.0420833333333,0.04625,,0.0541666666667,0.0466666666667,0.04875,
4900,,0.0491836734694,0.0359183673469,0.0418367346939,0.0455102040816,,0.0538775510204,0.0463265306122,0.0489795918367,
5000,,0.0498,0.0364,0.0418,0.0458,,0.0538,0.0464,0.0488,
5100,,0.0496078431373,0.0366666666667,0.0417647058824,0.0456862745098,,0.053137254902,0.046862745098,0.0482352941176,
5200,,0.0494230769231,0.0363461538462,0.0417307692308,0.0455769230769,,0.0528846153846,0.0467307692308,0.0490384615385,
5300,,0.0488679245283,0.0360377358491,0.0418867924528,0.0456603773585,,0.0530188679245,0.0467924528302,0.048679245283,
5400,,0.0490740740741,0.0357407407407,0.0412962962963,0.0461111111111,,0.0525925925926,0.0466666666667,0.0485185185185,
5500,,0.0485454545455,0.0367272727273,0.0421818181818,0.0461818181818,,0.0529090909091,0.0470909090909,0.048,
5600,,0.0485714285714,0.0369642857143,0.0423214285714,0.0458928571429,,0.0523214285714,0.04625,0.04875,
5700,,0.0491228070175,0.0368421052632,0.0424561403509,0.0459649122807,,0.0524561403509,0.0459649122807,0.0489473684211,
5800,,0.0494827586207,0.0370689655172,0.0420689655172,0.0463793103448,,0.051724137931,0.0455172413793,0.0491379310345,
5900,,0.0489830508475,0.0369491525424,0.0422033898305,0.0462711864407,,0.0513559322034,0.0452542372881,0.0494915254237,
6000,,0.0496666666667,0.037,0.0418333333333,0.0461666666667,,0.0513333333333,0.0448333333333,0.0495,
6100,,0.0496721311475,0.0375409836066,0.042131147541,0.0465573770492,,0.0513114754098,0.0449180327869,0.0488524590164,
6200,,0.0493548387097,0.038064516129,0.041935483871,0.0466129032258,,0.0512903225806,0.0454838709677,0.0495161290323,
6300,,0.0493650793651,0.0380952380952,0.0420634920635,0.0463492063492,,0.0507936507937,0.0453968253968,0.0498412698413,
6400,,0.0490625,0.03828125,0.041875,0.04640625,,0.0509375,0.0453125,0.0496875,
6500,,0.0490769230769,0.0387692307692,0.0416923076923,0.046,,0.0510769230769,0.0453846153846,0.0492307692308,
6600,,0.0490909090909,0.0381818181818,0.0412121212121,0.0468181818182,,0.0509090909091,0.0451515151515,0.0490909090909,
6700,,0.0494029850746,0.0377611940299,0.0407462686567,0.0470149253731,,0.0508955223881,0.045223880597,0.0497014925373,
6800,,0.0492647058824,0.0379411764706,0.0408823529412,0.0466176470588,,0.0505882352941,0.0451470588235,0.0495588235294,
6900,,0.0492753623188,0.0378260869565,0.0408695652174,0.0463768115942,,0.0513043478261,0.046231884058,0.0494202898551,
7000,,0.0497142857143,0.0375714285714,0.0405714285714,0.0471428571429,,0.051,0.0458571428571,0.0494285714286,
7100,,0.0497183098592,0.0371830985915,0.0408450704225,0.047323943662,,0.0512676056338,0.0457746478873,0.0494366197183,
7200,,0.05,0.0375,0.0411111111111,0.0473611111111,,0.0515277777778,0.0459722222222,0.0494444444444,
7300,,0.0501369863014,0.0372602739726,0.0409589041096,0.0475342465753,,0.0516438356164,0.0458904109589,0.0494520547945,
7400,,0.05,0.037027027027,0.0414864864865,0.0478378378378,,0.0516216216216,0.0454054054054,0.0491891891892,
7500,,0.0494666666667,0.0366666666667,0.0414666666667,0.0478666666667,,0.0514666666667,0.0449333333333,0.0496,
7600,,0.0490789473684,0.0368421052632,0.0414473684211,0.0476315789474,,0.0513157894737,0.0447368421053,0.0496052631579,
7700,,0.0497402597403,0.0367532467532,0.0411688311688,0.0476623376623,,0.051038961039,0.0448051948052,0.0493506493506,
7800,,0.0496153846154,0.0371794871795,0.0410256410256,0.0479487179487,,0.0503846153846,0.0442307692308,0.0501282051282,
7900,,0.0493670886076,0.036835443038,0.0408860759494,0.0479746835443,,0.050253164557,0.0441772151899,0.05,
8000,,0.04925,0.03675,0.040875,0.047875,,0.05025,0.044125,0.049875,
8100,,0.0495061728395,0.0364197530864,0.040987654321,0.0481481481481,,0.0502469135802,0.043950617284,0.0498765432099,
8200,,0.049512195122,0.0364634146341,0.0408536585366,0.0479268292683,,0.0503658536585,0.0439024390244,0.05,
8300,,0.0497590361446,0.0363855421687,0.0409638554217,0.0478313253012,,0.0502409638554,0.0439759036145,0.0503614457831,
8400,,0.05,0.0365476190476,0.0411904761905,0.047619047619,,0.0504761904762,0.0438095238095,0.050119047619,
8500,,0.0503529411765,0.0365882352941,0.0409411764706,0.0482352941176,,0.0503529411765,0.0437647058824,0.0505882352941,
8600,,0.0505813953488,0.0366279069767,0.0405813953488,0.0486046511628,,0.0503488372093,0.0438372093023,0.0506976744186,
8700,,0.0506896551724,0.0367816091954,0.0405747126437,0.0489655172414,,0.0501149425287,0.043908045977,0.0510344827586,
8800,,0.0505681818182,0.0367045454545,0.0405681818182,0.0489772727273,,0.05,0.0436363636364,0.0513636363636,
8900,,0.0507865168539,0.0367415730337,0.0403370786517,0.0488764044944,,0.0502247191011,0.043595505618,0.0512359550562,
9000,,0.0506666666667,0.0364444444444,0.0401111111111,0.0488888888889,,0.0501111111111,0.0436666666667,0.0515555555556,
9100,,0.0507692307692,0.0363736263736,0.0404395604396,0.0489010989011,,0.0501098901099,0.043956043956,0.0514285714286,
9200,,0.0507608695652,0.0361956521739,0.0402173913043,0.0489130434783,,0.0504347826087,0.0440217391304,0.0516304347826,
9300,,0.0511827956989,0.0361290322581,0.0401075268817,0.0490322580645,,0.0506451612903,0.0437634408602,0.0516129032258,
9400,,0.0512765957447,0.036170212766,0.0397872340426,0.0496808510638,,0.0504255319149,0.0436170212766,0.0521276595745,
9500,,0.0514736842105,0.0361052631579,0.0402105263158,0.0496842105263,,0.0504210526316,0.0438947368421,0.0522105263158,
9600,,0.0514583333333,0.0360416666667,0.0398958333333,0.0497916666667,,0.0507291666667,0.0440625,0.0520833333333,
9700,,0.0513402061856,0.0360824742268,0.039793814433,0.0496907216495,,0.050824742268,0.0442268041237,0.0521649484536,
