t,Naive3,UCB1,Random,Softmax0.1,EnsembleEAnnealingUpdateAll,EnsembleRandomUpdateAll,EXP30.5,eAnnealing,eGreedy0.1,
283000,0.0018154789,0.0000000017,0.0003745957,0.0068743176,0.0010977951,,0.0006883400,0.0010942289,0.0008574461,
283100,0.0018119514,0.0000000000,0.0003772681,0.0068784227,0.0011019634,,0.0006896562,0.0010913618,0.0008561341,
283200,0.0018117239,0.0000000000,0.0003782055,0.0068844636,0.0011037248,,0.0006883284,0.0010935986,0.0008577045,
283300,0.0018140090,0.0000000000,0.0003793308,0.0068856997,0.0011042189,,0.0006880981,0.0010944077,0.0008577896,
283400,0.0018146355,0.0000000000,0.0003784057,0.0068857928,0.0011054538,,0.0006888435,0.0010961868,0.0008571064,
283500,0.0018179116,0.0000000000,0.0003781829,0.0068889448,0.0011061062,,0.0006891334,0.0010928193,0.0008572826,
283600,0.0018228858,0.0000000000,0.0003804045,0.0068915631,0.0011058559,,0.0006878016,0.0010948401,0.0008578105,
283700,0.0018254352,0.0000000019,0.0003794629,0.0068946649,0.0011050630,,0.0006886376,0.0010979905,0.0008532698,
283800,0.0018255920,0.0000000013,0.0003784293,0.0068941938,0.0011034633,,0.0006899257,0.0010980332,0.0008489057,
283900,0.0018281258,0.0000000000,0.0003767978,0.0068966466,0.0011047873,,0.0006925329,0.0010930462,0.0008486381,
284000,0.0018287400,0.0000000000,0.0003764613,0.0069015350,0.0011043425,,0.0006903848,0.0010935144,0.0008452415,
284100,0.0018323921,0.0000000000,0.0003756008,0.0069103363,0.0011056914,,0.0006925818,0.0010946283,0.0008426676,
284200,0.0018324734,0.0000000011,0.0003741671,0.0069138136,0.0011047384,,0.0006935197,0.0010956260,0.0008410223,
284300,0.0018310048,0.0000000011,0.0003743379,0.0069139653,0.0011064463,,0.0006959700,0.0010956402,0.0008421482,
284400,0.0018309700,0.0000000000,0.0003721196,0.0069171626,0.0011092991,,0.0006985146,0.0010958464,0.0008416355,
284500,0.0018310787,0.0000000000,0.0003717988,0.0069202879,0.0011084242,,0.0006982476,0.0010994209,0.0008382631,
284600,0.0018348293,0.0000000000,0.0003725050,0.0069219589,0.0011101501,,0.0006998408,0.0011016600,0.0008407301,
284700,0.0018363576,0.0000000000,0.0003752646,0.0069258711,0.0011100319,,0.0007006078,0.0010998279,0.0008397593,
284800,0.0018403412,0.0000000008,0.0003772150,0.0069321648,0.0011092221,,0.0007011757,0.0010971353,0.0008368726,
284900,0.0018445324,0.0000000000,0.0003771870,0.0069345464,0.0011106589,,0.0007025944,0.0010997655,0.0008376464,
285000,0.0018458456,0.0000000017,0.0003756806,0.0069390466,0.0011132256,,0.0007034176,0.0011016132,0.0008381041,
285100,0.0018531912,0.0000000000,0.0003737452,0.0069412328,0.0011126517,,0.0007075394,0.0010993162,0.0008369005,
285200,0.0018523793,0.0000000000,0.0003708896,0.0069438541,0.0011120372,,0.0007064477,0.0010970225,0.0008359322,
285300,0.0018551255,0.0000000000,0.0003721573,0.0069439583,0.0011103054,,0.0007061711,0.0011019158,0.0008372668,
285400,0.0018584202,0.0000000000,0.0003711309,0.0069480684,0.0011072909,,0.0007067496,0.0011058700,0.0008353159,
285500,0.0018645419,0.0000000015,0.0003728862,0.0069513740,0.0011101352,,0.0007059641,0.0011022789,0.0008345999,
285600,0.0018705576,0.0000000000,0.0003730502,0.0069541944,0.0011101378,,0.0007064000,0.0011010488,0.0008354938,
285700,0.0018752086,0.0000000020,0.0003746915,0.0069591397,0.0011102736,,0.0007075660,0.0011013462,0.0008396747,
285800,0.0018764024,0.0000000000,0.0003748864,0.0069627831,0.0011116720,,0.0007067384,0.0011024055,0.0008365553,
285900,0.0018770490,0.0000000000,0.0003748743,0.0069623972,0.0011112841,,0.0007085651,0.0010999840,0.0008339557,
286000,0.0018795613,0.0000000011,0.0003745913,0.0069657569,0.0011129966,,0.0007094615,0.0011021835,0.0008309231,
286100,0.0018787083,0.0000000020,0.0003744656,0.0069721012,0.0011127453,,0.0007123455,0.0011031319,0.0008316647,
286200,0.0018813997,0.0000000000,0.0003741922,0.0069747816,0.0011142838,,0.0007118967,0.0011068446,0.0008300719,
286300,0.0018843554,0.0000000013,0.0003744566,0.0069792951,0.0011119484,,0.0007127579,0.0011041628,0.0008306565,
286400,0.0018892520,0.0000000000,0.0003737600,0.0069809511,0.0011130461,,0.0007127664,0.0011042516,0.0008322748,
286500,0.0018941626,0.0000000000,0.0003715014,0.0069866739,0.0011108231,,0.0007140309,0.0011071808,0.0008289660,
286600,0.0018988894,0.0000000017,0.0003698631,0.0069898078,0.0011113568,,0.0007148170,0.0011092572,0.0008324366,
286700,0.0019006312,0.0000000008,0.0003733526,0.0069949990,0.0011087214,,0.0007144775,0.0011134818,0.0008287261,
286800,0.0019015303,0.0000000008,0.0003738763,0.0069990929,0.0011100232,,0.0007138030,0.0011129564,0.0008298414,
286900,0.0019055203,0.0000000024,0.0003767766,0.0070018631,0.0011138775,,0.0007134225,0.0011153832,0.0008292761,
287000,0.0019093746,0.0000000013,0.0003782695,0.0070056827,0.0011131376,,0.0007138475,0.0011160015,0.0008324500,
287100,0.0019117787,0.0000000000,0.0003750704,0.0070071589,0.0011138935,,0.0007124022,0.0011169376,0.0008315837,
287200,0.0019124745,0.0000000000,0.0003745210,0.0070063661,0.0011140287,,0.0007112004,0.0011214017,0.0008343721,
287300,0.0019132733,0.0000000008,0.0003742987,0.0070041381,0.0011151178,,0.0007104051,0.0011218988,0.0008353672,
287400,0.0019122909,0.0000000008,0.0003745485,0.0070086542,0.0011155035,,0.0007142302,0.0011229349,0.0008355516,
287500,0.0019165071,0.0000000000,0.0003752461,0.0070109854,0.0011178796,,0.0007127345,0.0011159314,0.0008360691,
287600,0.0019175802,0.0000000015,0.0003748606,0.0070137047,0.0011190692,,0.0007126902,0.0011165717,0.0008354574,
287700,0.0019204747,0.0000000000,0.0003758876,0.0070165694,0.0011201185,,0.0007125723,0.0011146831,0.0008345429,
287800,0.0019204336,0.0000000011,0.0003767794,0.0070183203,0.0011227017,,0.0007124185,0.0011149556,0.0008301367,
287900,0.0019210407,0.0000000008,0.0003769103,0.0070188432,0.0011218372,,0.0007118603,0.0011167612,0.0008312786,
288000,0.0019195184,0.0000000008,0.0003756669,0.0070195631,0.0011228803,,0.0007104335,0.0011160633,0.0008312551,
288100,0.0019193158,0.0000000000,0.0003749829,0.0070217126,0.0011243778,,0.0007100244,0.0011149778,0.0008298864,
288200,0.0019180466,0.0000000000,0.0003737601,0.0070238763,0.0011280183,,0.0007088516,0.0011155783,0.0008287123,
288300,0.0019170474,0.0000000013,0.0003744645,0.0070297251,0.0011293371,,0.0007099490,0.0011133781,0.0008288202,
288400,0.0019165619,0.0000000013,0.0003742574,0.0070334045,0.0011306759,,0.0007098262,0.0011121644,0.0008291053,
288500,0.0019206376,0.0000000000,0.0003716639,0.0070352859,0.0011315545,,0.0007103854,0.0011132711,0.0008264259,
288600,0.0019225153,0.0000000000,0.0003728102,0.0070371175,0.0011277622,,0.0007114109,0.0011136245,0.0008259378,
288700,0.0019227387,0.0000000013,0.0003731184,0.0070394886,0.0011281789,,0.0007109050,0.0011141446,0.0008208416,
288800,0.0019220506,0.0000000000,0.0003745724,0.0070429961,0.0011286520,,0.0007106806,0.0011128940,0.0008196803,
288900,0.0019213028,0.0000000000,0.0003743456,0.0070468720,0.0011283887,,0.0007104547,0.0011109792,0.0008197065,
289000,0.0019229155,0.0000000000,0.0003719116,0.0070517700,0.0011293945,,0.0007123219,0.0011129636,0.0008172061,
289100,0.0019236122,0.0000000000,0.0003733809,0.0070544391,0.0011304286,,0.0007118660,0.0011093954,0.0008150403,
289200,0.0019271819,0.0000000013,0.0003717824,0.0070581642,0.0011307894,,0.0007107184,0.0011111754,0.0008129329,
289300,0.0019290543,0.0000000000,0.0003704196,0.0070611527,0.0011286653,,0.0007142984,0.0011121779,0.0008073896,
289400,0.0019342005,0.0000000000,0.0003711468,0.0070625739,0.0011282758,,0.0007125264,0.0011121385,0.0008071900,
289500,0.0019341755,0.0000000000,0.0003688373,0.0070667855,0.0011276076,,0.0007144247,0.0011128841,0.0008057552,
289600,0.0019376344,0.0000000015,0.0003688763,0.0070690300,0.0011286572,,0.0007141720,0.0011136786,0.0008029843,
289700,0.0019421917,0.0000000000,0.0003677100,0.0070703589,0.0011283069,,0.0007127963,0.0011155466,0.0008018260,
289800,0.0019472174,0.0000000020,0.0003669498,0.0070703330,0.0011308384,,0.0007130231,0.0011168745,0.0007996254,
289900,0.0019466846,0.0000000011,0.0003692640,0.0070685707,0.0011296488,,0.0007153125,0.0011177559,0.0007968929,
290000,0.0019492437,0.0000000000,0.0003694341,0.0070722902,0.0011313366,,0.0007160727,0.0011148534,0.0007980040,
290100,0.0019519736,0.0000000000,0.0003695950,0.0070711748,0.0011327729,,0.0007167938,0.0011181939,0.0007977624,
290200,0.0019538281,0.0000000000,0.0003724282,0.0070758084,0.0011360135,,0.0007143366,0.0011200908,0.0007977924,
290300,0.0019544543,0.0000000000,0.0003709278,0.0070779453,0.0011372231,,0.0007129583,0.0011216085,0.0007967009,
290400,0.0019549979,0.0000000022,0.0003701242,0.0070785506,0.0011388953,,0.0007092744,0.0011210088,0.0007963578,
290500,0.0019559885,0.0000000000,0.0003710028,0.0070817058,0.0011360046,,0.0007080817,0.0011212656,0.0007959194,
290600,0.0019550174,0.0000000019,0.0003693043,0.0070814022,0.0011340732,,0.0007057456,0.0011225526,0.0007995808,
290700,0.0019558294,0.0000000017,0.0003718166,0.0070840484,0.0011347907,,0.0007051445,0.0011237329,0.0008004530,
290800,0.0019551636,0.0000000000,0.0003726327,0.0070810686,0.0011368017,,0.0007040419,0.0011244932,0.0008053770,
290900,0.0019556199,0.0000000000,0.0003725684,0.0070819101,0.0011372001,,0.0006985569,0.0011236182,0.0008035592,
291000,0.0019547584,0.0000000000,0.0003728812,0.0070834645,0.0011333253,,0.0006969272,0.0011257938,0.0008027495,
291100,0.0019555275,0.0000000020,0.0003719566,0.0070807334,0.0011330687,,0.0006991786,0.0011297724,0.0008056756,
291200,0.0019541534,0.0000000000,0.0003731075,0.0070807183,0.0011368249,,0.0006975588,0.0011348816,0.0008077048,
291300,0.0019535527,0.0000000019,0.0003736083,0.0070815795,0.0011345581,,0.0006964077,0.0011337129,0.0008052776,
291400,0.0019531715,0.0000000000,0.0003739996,0.0070809504,0.0011325801,,0.0006944068,0.0011318734,0.0008052137,
291500,0.0019534858,0.0000000000,0.0003745846,0.0070825104,0.0011322221,,0.0006957130,0.0011323457,0.0008071482,
291600,0.0019515769,0.0000000015,0.0003772079,0.0070826306,0.0011333673,,0.0006944373,0.0011320515,0.0008067364,
291700,0.0019519104,0.0000000015,0.0003792722,0.0070844181,0.0011353359,,0.0006929949,0.0011299246,0.0008062342,
291800,0.0019532457,0.0000000000,0.0003805824,0.0070864262,0.0011350241,,0.0006924108,0.0011297705,0.0008047129,
291900,0.0019514802,0.0000000000,0.0003804008,0.0070879098,0.0011335239,,0.0006921116,0.0011321217,0.0008041841,
292000,0.0019492266,0.0000000000,0.0003815890,0.0070888146,0.0011334715,,0.0006929927,0.0011328596,0.0008075868,
292100,0.0019495788,0.0000000015,0.0003832338,0.0070893457,0.0011328116,,0.0006928818,0.0011325196,0.0008087713,
292200,0.0019486913,0.0000000000,0.0003820638,0.0070930191,0.0011301549,,0.0006904650,0.0011326014,0.0008023394,
292300,0.0019450486,0.0000000000,0.0003828741,0.0070940517,0.0011281665,,0.0006904171,0.0011309226,0.0008011918,
292400,0.0019449425,0.0000000000,0.0003841511,0.0070965844,0.0011288150,,0.0006908260,0.0011334785,0.0008052299,
292500,0.0019483095,0.0000000022,0.0003836204,0.0070977086,0.0011316170,,0.0006904290,0.0011348991,0.0008058786,
292600,0.0019520376,0.0000000000,0.0003823505,0.0071009252,0.0011317066,,0.0006924617,0.0011315091,0.0008038464,
292700,0.0019500326,0.0000000000,0.0003844141,0.0071028104,0.0011287662,,0.0006935415,0.0011323402,0.0008034904,
292800,0.0019538909,0.0000000023,0.0003861541,0.0071036421,0.0011309780,,0.0006940894,0.0011371587,0.0008053015,
292900,0.0019516608,0.0000000020,0.0003862544,0.0071053777,0.0011325148,,0.0006939736,0.0011344974,0.0008046025,
293000,0.0019531956,0.0000000000,0.0003866534,0.0071044304,0.0011260560,,0.0006935770,0.0011274069,0.0008010950,
293100,0.0019516028,0.0000000000,0.0003892880,0.0071054633,0.0011283951,,0.0006950182,0.0011269439,0.0008019178,
293200,0.0019515730,0.0000000000,0.0003893013,0.0071083170,0.0011304210,,0.0006953610,0.0011310558,0.0008024513,
293300,0.0019497257,0.0000000000,0.0003916468,0.0071102659,0.0011297760,,0.0006955907,0.0011300842,0.0008045387,
293400,0.0019464296,0.0000000000,0.0003932831,0.0071145214,0.0011287931,,0.0006957036,0.0011304754,0.0008011875,
293500,0.0019485092,0.0000000000,0.0003942160,0.0071166957,0.0011280315,,0.0006978981,0.0011308782,0.0008006705,
293600,0.0019537081,0.0000000017,0.0003944815,0.0071201927,0.0011275542,,0.0006966156,0.0011347466,0.0008002066,
293700,0.0019547806,0.0000000020,0.0003925017,0.0071218818,0.0011265824,,0.0006969949,0.0011338939,0.0008015116,
293800,0.0019609433,0.0000000000,0.0003915140,0.0071246424,0.0011274017,,0.0006985535,0.0011340508,0.0008030496,
293900,0.0019600392,0.0000000000,0.0003891804,0.0071270450,0.0011282447,,0.0006973747,0.0011380644,0.0008029160,
294000,0.0019572371,0.0000000000,0.0003897041,0.0071283722,0.0011281570,,0.0006958872,0.0011342221,0.0007999981,
294100,0.0019548377,0.0000000000,0.0003912148,0.0071313259,0.0011275256,,0.0006981584,0.0011324566,0.0007997641,
294200,0.0019541715,0.0000000000,0.0003921788,0.0071340539,0.0011288522,,0.0006970796,0.0011334135,0.0008014723,
294300,0.0019560560,0.0000000008,0.0003919112,0.0071370572,0.0011283023,,0.0006980778,0.0011345631,0.0007974174,
294400,0.0019551291,0.0000000000,0.0003932867,0.0071401975,0.0011292990,,0.0006978149,0.0011345790,0.0008005299,
294500,0.0019547488,0.0000000000,0.0003914025,0.0071412886,0.0011275250,,0.0006993704,0.0011355552,0.0007997449,
294600,0.0019575745,0.0000000017,0.0003930105,0.0071391509,0.0011293194,,0.0007006074,0.0011325485,0.0008005826,
294700,0.0019557751,0.0000000023,0.0003918184,0.0071392747,0.0011276819,,0.0007017266,0.0011326104,0.0008004186,
294800,0.0019557239,0.0000000000,0.0003904391,0.0071394906,0.0011290445,,0.0007019148,0.0011329837,0.0008009795,
294900,0.0019551126,0.0000000013,0.0003886369,0.0071394313,0.0011289249,,0.0006992052,0.0011329359,0.0008085532,
295000,0.0019520857,0.0000000000,0.0003897509,0.0071458138,0.0011321367,,0.0007008748,0.0011318879,0.0008117807,
295100,0.0019513908,0.0000000000,0.0003889183,0.0071469130,0.0011323566,,0.0007003926,0.0011291861,0.0008096166,
295200,0.0019565704,0.0000000000,0.0003899192,0.0071465435,0.0011333113,,0.0006986472,0.0011288593,0.0008086252,
295300,0.0019554772,0.0000000013,0.0003922459,0.0071460676,0.0011323247,,0.0006986073,0.0011291460,0.0008064236,
295400,0.0019535829,0.0000000000,0.0003940816,0.0071483458,0.0011301921,,0.0006970152,0.0011291912,0.0008058223,
295500,0.0019538046,0.0000000011,0.0003932540,0.0071457015,0.0011316756,,0.0006936644,0.0011262899,0.0008056390,
295600,0.0019504986,0.0000000000,0.0003926962,0.0071494210,0.0011315755,,0.0006935076,0.0011280442,0.0008076972,
295700,0.0019530359,0.0000000000,0.0003915539,0.0071489324,0.0011312154,,0.0006943842,0.0011236049,0.0008058591,
295800,0.0019519938,0.0000000000,0.0003934071,0.0071493362,0.0011326724,,0.0006951775,0.0011250650,0.0008053422,
295900,0.0019526207,0.0000000000,0.0003933508,0.0071556790,0.0011342297,,0.0006938627,0.0011251972,0.0008069568,
296000,0.0019501538,0.0000000000,0.0003930429,0.0071582762,0.0011358120,,0.0006971194,0.0011277179,0.0008058778,
296100,0.0019495221,0.0000000000,0.0003925363,0.0071606314,0.0011350775,,0.0006987288,0.0011246322,0.0008050922,
296200,0.0019453339,0.0000000000,0.0003930071,0.0071643613,0.0011354112,,0.0006985481,0.0011232821,0.0008022842,
296300,0.0019452519,0.0000000015,0.0003915567,0.0071723977,0.0011350956,,0.0006986223,0.0011227635,0.0008006925,
296400,0.0019455126,0.0000000000,0.0003904006,0.0071727294,0.0011314527,,0.0006967297,0.0011233431,0.0007990059,
296500,0.0019426918,0.0000000000,0.0003879132,0.0071767791,0.0011317768,,0.0006976696,0.0011260052,0.0007974329,
296600,0.0019437761,0.0000000008,0.0003888418,0.0071801837,0.0011330443,,0.0006991291,0.0011235915,0.0007957434,
296700,0.0019423335,0.0000000013,0.0003860543,0.0071832729,0.0011333111,,0.0006994971,0.0011237060,0.0007952812,
296800,0.0019375219,0.0000000000,0.0003866949,0.0071853097,0.0011273959,,0.0006989556,0.0011261665,0.0007948097,
296900,0.0019337358,0.0000000013,0.0003866672,0.0071871523,0.0011247472,,0.0006985610,0.0011245689,0.0007938002,
297000,0.0019301465,0.0000000017,0.0003864241,0.0071881179,0.0011276610,,0.0007003506,0.0011254287,0.0007923745,
297100,0.0019279732,0.0000000000,0.0003867749,0.0071889609,0.0011320657,,0.0006988093,0.0011260058,0.0007921236,
297200,0.0019277551,0.0000000017,0.0003868912,0.0071883879,0.0011318663,,0.0007000946,0.0011239072,0.0007895897,
297300,0.0019263940,0.0000000000,0.0003857908,0.0071892285,0.0011316159,,0.0006973381,0.0011205129,0.0007891316,
297400,0.0019279268,0.0000000000,0.0003859644,0.0071883169,0.0011308767,,0.0006953843,0.0011215162,0.0007926838,
297500,0.0019244549,0.0000000019,0.0003882101,0.0071906674,0.0011344102,,0.0006947121,0.0011219231,0.0007884375,
297600,0.0019227770,0.0000000000,0.0003890000,0.0071910266,0.0011349312,,0.0006971521,0.0011197418,0.0007896377,
297700,0.0019208656,0.0000000000,0.0003894765,0.0071928098,0.0011326775,,0.0006978537,0.0011170433,0.0007884280,
297800,0.0019159309,0.0000000015,0.0003882946,0.0071914857,0.0011350623,,0.0006970970,0.0011143563,0.0007858022,
297900,0.0019147497,0.0000000000,0.0003885199,0.0071923138,0.0011344057,,0.0006927838,0.0011122039,0.0007861503,
298000,0.0019141005,0.0000000019,0.0003901120,0.0071944275,0.0011350883,,0.0006920838,0.0011113920,0.0007864225,
298100,0.0019152575,0.0000000000,0.0003905183,0.0071952105,0.0011331826,,0.0006930670,0.0011096280,0.0007804709,
298200,0.0019134450,0.0000000015,0.0003897195,0.0071970304,0.0011344230,,0.0006943729,0.0011086952,0.0007813269,
298300,0.0019143296,0.0000000011,0.0003899664,0.0071963682,0.0011324910,,0.0006936343,0.0011099659,0.0007820666,
298400,0.0019141322,0.0000000013,0.0003896732,0.0071950091,0.0011306872,,0.0006953233,0.0011108366,0.0007849106,
298500,0.0019134915,0.0000000008,0.0003905999,0.0071983356,0.0011277911,,0.0006954310,0.0011082638,0.0007812550,
298600,0.0019139845,0.0000000000,0.0003904465,0.0071977557,0.0011230696,,0.0006988370,0.0011090352,0.0007811682,
298700,0.0019128052,0.0000000000,0.0003897073,0.0071960833,0.0011228666,,0.0006993971,0.0011138436,0.0007766390,
298800,0.0019109268,0.0000000024,0.0003907515,0.0071977206,0.0011217763,,0.0006965484,0.0011153686,0.0007776456,
298900,0.0019094012,0.0000000000,0.0003909850,0.0071985360,0.0011203356,,0.0006965320,0.0011165291,0.0007766688,
299000,0.0019076922,0.0000000000,0.0003909557,0.0072010044,0.0011182222,,0.0006975704,0.0011217026,0.0007757522,
299100,0.0019073656,0.0000000011,0.0003890540,0.0072015259,0.0011151792,,0.0006981048,0.0011223795,0.0007716772,
299200,0.0019075511,0.0000000000,0.0003867949,0.0072019568,0.0011158160,,0.0006948811,0.0011195191,0.0007707236,
299300,0.0019115243,0.0000000000,0.0003889407,0.0072020379,0.0011137384,,0.0006951045,0.0011228812,0.0007661755,
299400,0.0019118855,0.0000000011,0.0003882414,0.0072024260,0.0011108180,,0.0006955298,0.0011258718,0.0007679740,
299500,0.0019116439,0.0000000008,0.0003906176,0.0072030952,0.0011090394,,0.0006976272,0.0011238129,0.0007680720,
299600,0.0019122100,0.0000000000,0.0003898054,0.0072058781,0.0011075661,,0.0006970544,0.0011208579,0.0007677394,
299700,0.0019096281,0.0000000015,0.0003875917,0.0072061092,0.0011075993,,0.0006960289,0.0011194205,0.0007711589,
299800,0.0019116439,0.0000000000,0.0003883626,0.0072048662,0.0011088036,,0.0006954143,0.0011212201,0.0007689524,
299900,0.0019119404,0.0000000000,0.0003876283,0.0072028321,0.0011092586,,0.0006963361,0.0011198041,0.0007696497,
300000,0.0019092531,0.0000000020,0.0003884718,0.0072071615,0.0011078697,,0.0006932871,0.0011202183,0.0007682819,
